player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,Our_rating,team_id,team_name,league_id,league,season,captain,shots/total,shots/on,goals/total,goals/conceded,goals/assists,goals/saves,passes/total,passes/key,passes/accuracy,tackles/total,tackles/blocks,tackles/interceptions,duels/total,duels/won,dribbles/attempts,dribbles/success,fouls/drawn,fouls/committed,cards/yellow,cards/yellowred,cards/red,penalty/won,penalty/commited,penalty/success,penalty/missed,penalty/saved,games/appearences,games/minutes_played,games/lineups,substitutes/in,substitutes/out,substitutes/bench
968,A. Dragović,Aleksandar,Dragović,,Defender,30,06/03/1991,Wien,Austria,Austria,186 cm,88 kg,,6.845453999999999,6.661655416146183,46,Leicester,37,Premier League,2017-2018,0,1,0,0,0,0,0,288,0,86,13,8,16,54,30,1,1,3,7,2,0,0,0,0,0,0,0,11,766,7,4,1,22
19286,Yohan Benalouane,Yohan,Benalouane,,Defender,33,28/03/1987,Bagnols-sur-Cèze,France,Tunisia,185 cm,86 kg,,7.2,6.72851939078478,46,Leicester,37,Premier League,2017-2018,0,2,1,0,0,0,0,17,0,63,7,1,1,15,10,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1,0,0,8
50101,F. Diabaté,Fousseni,Diabaté,,Attacker,26,18/10/1995,Aubervilliers,France,Mali,175 cm,60 kg,,6.592307000000001,6.686304297019493,46,Leicester,37,Premier League,2017-2018,0,6,2,0,0,1,0,179,7,79,9,0,8,103,53,33,16,14,1,1,0,0,0,0,0,0,0,14,582,5,9,4,10
1699,Iborra,Vicente,Iborra de la Fuente,,Midfielder,33,16/01/1988,Moncada,Spain,Spain,190 cm,80 kg,,6.872222,6.821197279977753,46,Leicester,37,Premier League,2017-2018,0,14,4,3,0,0,0,698,9,80,23,11,19,173,84,14,11,18,19,0,0,0,0,0,0,0,0,19,1415,17,2,7,12
35672,L. Ulloa,José Leonardo,Ulloa,,Attacker,35,26/07/1986,General Roca,Argentina,Argentina,188 cm,89 kg,,6.655555000000001,6.734555420353114,46,Leicester,37,Premier League,2017-2018,0,2,1,0,0,0,0,83,7,63,3,0,0,91,29,4,3,3,7,0,0,0,0,0,0,0,0,4,18,0,4,0,8
18787,S. Okazaki,Shinji,Okazaki,,Attacker,35,16/04/1986,Hyōgo,Japan,Japan,174 cm,70 kg,,6.696153,6.847195534288315,46,Leicester,37,Premier League,2017-2018,0,28,16,6,0,2,0,283,15,71,25,1,8,253,99,38,16,28,20,2,0,0,0,0,0,0,0,27,1329,17,10,15,12
2933,B. Chilwell,Ben,Chilwell,,Defender,25,21/12/1996,Milton Keynes,England,England,178 cm,77 kg,,6.766666000000001,6.762580585936235,46,Leicester,37,Premier League,2017-2018,0,6,1,0,0,2,0,666,22,72,36,4,28,284,156,51,31,23,13,2,1,0,0,0,0,0,0,24,1852,20,4,3,12
2288,D. Drinkwater,Daniel Noel,Drinkwater,,Midfielder,31,05/03/1990,Manchester,England,England,178 cm,79 kg,,6.7,6.823231377359558,46,Leicester,37,Premier League,2017-2018,0,6,2,0,0,0,0,331,5,84,15,2,8,52,22,4,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,R. Mahrez,Riyad,Mahrez,,Attacker,30,21/02/1991,Sarcelles,France,Algeria,179 cm,67 kg,,7.066666000000001,7.3493288955265985,46,Leicester,37,Premier League,2017-2018,0,73,36,12,0,10,0,1013,59,78,39,1,18,470,205,157,80,58,23,2,0,0,0,0,0,0,0,36,2960,34,2,12,2
2935,H. Maguire,Harry,Maguire,,Defender,28,05/03/1993,Sheffield,England,England,194 cm,100 kg,,7.052631,7.017865360742225,46,Leicester,37,Premier League,2017-2018,0,30,8,2,0,4,0,1363,18,77,62,28,48,397,262,59,51,30,34,7,0,0,0,2,0,0,0,38,3420,38,0,0,0
2728,K. Schmeichel,Kasper,Schmeichel,,Goalkeeper,35,05/11/1986,København,Denmark,Denmark,189 cm,89 kg,,6.757575,6.3883681727061985,46,Leicester,37,Premier League,2017-2018,4,0,0,0,47,0,93,512,1,49,1,0,0,22,20,2,2,6,0,3,0,0,0,0,0,0,2,33,2966,33,0,1,0
18770,E. Jakupovic,Eldin,Jakupovic,,Goalkeeper,37,02/10/1984,Kozarac,Bosnia and Herzegovina,Switzerland,191 cm,85 kg,,6.8,6.692314556218676,46,Leicester,37,Premier League,2017-2018,0,0,0,0,6,0,8,23,0,53,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,180,2,0,0,8
18774,W. Morgan,Wes,Morgan,,Defender,37,21/01/1984,Nottingham,England,Jamaica,186 cm,101 kg,,6.740625,6.669262143974271,46,Leicester,37,Premier League,2017-2018,32,13,3,0,0,0,0,739,5,80,34,27,31,251,146,12,9,12,31,4,0,0,0,0,0,0,0,32,2818,32,0,1,1
3421,D. Amartey,Daniel,Amartey,,Defender,27,21/12/1994,Accra,Ghana,Ghana,186 cm,79 kg,,6.4125,6.7010519301396885,46,Leicester,37,Premier League,2017-2018,0,0,0,0,0,0,0,199,0,79,8,3,7,50,29,5,4,7,5,1,1,0,0,0,0,0,0,8,488,6,2,2,13
18773,C. Fuchs,Christian,Fuchs,,Defender,35,07/04/1986,Neunkirchen,Austria,Austria,187 cm,89 kg,,6.8625,6.730399873510563,46,Leicester,37,Premier League,2017-2018,1,11,0,0,0,1,0,664,19,74,41,3,58,206,115,15,9,4,12,1,0,0,0,0,0,0,0,25,1918,21,4,1,15
18781,D. Gray,Demarai,Gray,,Midfielder,25,28/06/1996,Birmingham,England,England,180 cm,74 kg,,6.708823,6.9333407966598335,46,Leicester,37,Premier League,2017-2018,0,36,9,3,0,1,0,442,29,76,17,0,11,194,90,63,38,30,7,2,0,0,1,0,0,0,0,35,1690,17,18,11,21
18777,M. Albrighton,Marc,Albrighton,,Midfielder,32,18/11/1989,Tamworth,England,England,175 cm,74 kg,,6.844117,6.871595724402091,46,Leicester,37,Premier League,2017-2018,0,20,6,2,0,7,0,676,49,62,51,4,27,291,140,95,52,26,20,5,0,1,0,1,0,0,0,34,2544,30,4,10,5
18778,H. Barnes,Harvey Lewis,Barnes,,Midfielder,24,09/12/1997,Burnley,England,England,174 cm,66 kg,,6.3,6.719016423121804,46,Leicester,37,Premier League,2017-2018,0,1,0,0,0,0,0,6,0,66,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,3,0,6
18779,H. Choudhury,Hamza,Choudhury,,Midfielder,24,01/10/1997,,England,England,178 cm,64 kg,,6.6,6.701886124805949,46,Leicester,37,Premier League,2017-2018,0,2,0,0,0,1,0,137,1,78,9,1,9,31,14,1,0,5,5,1,0,0,0,0,0,0,0,8,376,4,4,2,4
18786,W. Ndidi,Onyinye Wilfred,Ndidi,,Midfielder,25,16/12/1996,Lagos,Nigeria,Nigeria,183 cm,74 kg,,6.869696,6.901036582570851,46,Leicester,37,Premier League,2017-2018,0,41,6,0,0,3,0,1280,13,74,138,10,50,574,314,43,33,26,60,8,2,0,1,0,0,0,0,33,2899,33,0,1,0
18788,J. Vardy,Jamie,Vardy,,Attacker,34,11/01/1987,Sheffield,England,England,179 cm,74 kg,,7.072972,7.331906697296966,46,Leicester,37,Premier League,2017-2018,1,71,35,20,0,1,0,280,32,60,15,1,2,346,141,57,24,27,29,3,0,0,3,0,5,1,0,37,3258,37,0,11,0
1374,I. Slimani,Islam,Slimani,,Attacker,33,18/06/1988,Alger,Algeria,Algeria,188 cm,83 kg,,6.627272,6.713189714955468,46,Leicester,37,Premier League,2017-2018,0,7,4,1,0,1,0,78,2,69,2,0,0,47,16,6,3,1,3,0,0,0,0,0,0,0,0,12,240,2,10,1,17
2778,K. Iheanacho,Kelechi Promise,Iheanacho,,Attacker,25,03/10/1996,Owerri,Nigeria,Nigeria,185 cm,82 kg,,6.825,6.897554191671498,46,Leicester,37,Premier League,2017-2018,0,29,11,3,0,3,0,197,11,76,9,2,3,108,37,18,13,9,17,2,0,0,0,0,0,0,0,21,823,7,14,7,25
18782,M. James,Matty,James,,Midfielder,30,22/07/1991,Bacup,England,England,181 cm,86 kg,,6.692307,6.685593038361373,46,Leicester,37,Premier League,2017-2018,0,11,2,0,0,0,0,363,2,81,19,2,17,105,52,12,8,5,21,2,0,0,0,0,0,0,0,13,995,11,2,4,4
19038,B. Hamer,Ben,Hamer,,Goalkeeper,34,20/11/1987,Taunton,England,England,192 cm,91 kg,,6.45,6.639523391043121,46,Leicester,37,Premier League,2017-2018,0,0,0,0,9,0,6,40,0,51,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,274,3,1,0,30
308,D. Sturridge,Daniel Andre,Sturridge,,Attacker,31,01/09/1989,Birmingham,England,England,188 cm,76 kg,,7.077777,6.9777260862596,40,Liverpool,37,Premier League,2017-2018,0,21,8,2,0,1,0,102,13,75,0,0,0,37,21,11,10,9,1,0,0,0,0,0,0,0,0,9,431,5,4,4,9
287,D. Lovren,Dejan,Lovren,,Defender,31,05/07/1989,Zenica,Bosnia and Herzegovina,Croatia,190 cm,88 kg,,7.084614999999999,6.746920873365208,40,Liverpool,37,Premier League,2017-2018,1,14,4,2,0,1,0,1595,6,81,26,15,38,221,136,1,0,6,15,4,0,0,0,1,0,0,0,29,2124,24,5,2,10
282,S. Mignolet,Simon Luc Hildebert,Mignolet,,Goalkeeper,32,06/03/1988,Sint-Truiden,Belgium,Belgium,193 cm,87 kg,,6.68421,6.503053185184859,40,Liverpool,37,Premier League,2017-2018,3,0,0,0,24,0,36,346,0,69,2,0,0,13,9,1,1,2,2,3,0,0,0,0,0,0,1,19,1710,19,0,0,18
30550,R. Klavan,Ragnar,Klavan,,Defender,36,30/10/1985,Viljandi,Estonia,Estonia,187 cm,85 kg,,7.0,6.651365040141244,40,Liverpool,37,Premier League,2017-2018,0,1,1,1,0,0,0,1086,4,85,14,5,15,120,67,5,4,12,7,0,0,0,0,0,0,0,0,19,1448,16,3,0,14
864,E. Can,Emre,Can,,Midfielder,27,12/01/1994,Frankfurt am Main,Germany,Germany,184 cm,82 kg,,7.215383999999999,7.080841626406638,40,Liverpool,37,Premier League,2017-2018,2,27,8,3,0,4,0,1320,25,83,67,4,28,286,163,32,24,27,27,8,0,0,1,0,0,0,0,26,2094,24,2,5,5
1972,L. Karius,Loris,Karius,,Goalkeeper,28,22/06/1993,Biberach an der Riß,Germany,Germany,189 cm,90 kg,,6.878947,6.488768866948498,40,Liverpool,37,Premier League,2017-2018,0,0,0,0,14,0,31,350,0,67,0,0,1,14,10,0,0,3,2,1,0,0,0,0,0,0,1,19,1710,19,0,0,19
25350,M. Grujić,Marko,Grujić,,Midfielder,25,13/04/1996,Beograd,Serbia,Serbia,191 cm,82 kg,,6.55,6.726646933095519,40,Liverpool,37,Premier League,2017-2018,0,0,0,0,0,0,0,11,1,73,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,0,6
147,Philippe Coutinho,Philippe,Coutinho Correia,,Midfielder,29,12/06/1992,Rio de Janeiro,Brazil,Brazil,172 cm,68 kg,,8.028571000000001,7.447642851599404,40,Liverpool,37,Premier League,2017-2018,2,54,17,7,0,6,0,544,40,78,17,0,10,155,78,60,39,21,5,0,0,0,0,0,0,0,0,14,1116,13,1,8,2
288,Alberto Moreno,Alberto,Moreno Pérez,,Defender,29,05/07/1992,Sevilla,Spain,Spain,171 cm,65 kg,,7.042857000000001,6.809635503979324,40,Liverpool,37,Premier League,2017-2018,0,12,2,0,0,0,0,659,15,82,35,2,12,116,69,9,6,19,8,1,0,0,0,0,0,0,0,16,1264,14,2,0,10
301,Benjamin Woodburn,Benjamin,Woodburn,,Midfielder,22,15/10/1999,Chester,England,Wales,174 cm,72 kg,,6.3,6.728433129940693,40,Liverpool,37,Premier League,2017-2018,0,0,0,0,0,0,0,7,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,6
295,A. Lallana,Adam David,Lallana,,Midfielder,33,10/05/1988,St Albans,England,England,172 cm,73 kg,,6.544444,6.784939057111209,40,Liverpool,37,Premier League,2017-2018,0,11,0,0,0,0,0,189,7,78,3,0,1,44,17,7,6,5,4,1,0,0,0,0,0,0,0,12,235,1,11,2,13
290,V. van Dijk,Virgil,van Dijk,,Defender,30,08/07/1991,Breda,Netherlands,Netherlands,193 cm,92 kg,,7.264285000000001,6.778427237089405,40,Liverpool,37,Premier League,2017-2018,0,16,6,0,0,0,0,1021,5,87,15,2,18,143,102,1,0,11,8,1,0,0,0,1,0,0,0,14,1260,14,0,0,1
284,J. Gomez,Joe,Gomez,,Defender,24,23/05/1997,London,England,England,188 cm,77 kg,,6.991304,6.826156657295216,40,Liverpool,37,Premier League,2017-2018,0,5,0,0,0,2,0,1129,17,80,56,8,36,203,121,26,23,10,15,3,0,0,0,0,0,0,0,23,1900,21,2,0,8
289,A. Robertson,Andrew,Robertson,,Defender,27,11/03/1994,Glasgow,Scotland,Scotland,178 cm,64 kg,,7.113636,6.8379639567994595,40,Liverpool,37,Premier League,2017-2018,0,12,2,1,0,5,0,1237,24,85,31,2,26,117,59,17,9,4,15,2,0,0,0,0,0,0,0,22,1943,22,0,3,5
286,J. Matip,Joël Andre,Job Matip,,Defender,30,08/08/1991,Bochum,Germany,Cameroon,195 cm,90 kg,,7.069564999999999,6.747675081026637,40,Liverpool,37,Premier League,2017-2018,0,11,2,1,0,0,0,1468,5,80,35,15,35,162,104,4,3,10,19,3,0,0,0,0,0,0,0,25,1994,22,3,0,4
283,T. Alexander-Arnold,Trent,Alexander-Arnold,,Defender,23,07/10/1998,Liverpool,England,England,175 cm,69 kg,,7.055555,6.852453541105131,40,Liverpool,37,Premier League,2017-2018,0,12,5,1,0,1,0,778,25,71,37,5,28,131,63,32,20,1,12,3,0,0,0,0,0,0,0,19,1576,18,1,4,17
300,G. Wijnaldum,Georginio,Wijnaldum,,Midfielder,31,11/11/1990,Rotterdam,Netherlands,Netherlands,175 cm,69 kg,,6.827272,6.888722206616677,40,Liverpool,37,Premier League,2017-2018,0,38,10,1,0,2,0,1138,22,87,34,2,24,208,108,55,42,17,13,1,0,0,0,0,0,0,0,33,2387,27,6,6,8
296,J. Milner,James Philip,Milner,,Midfielder,35,04/01/1986,Leeds,England,England,175 cm,70 kg,,7.009375,7.014805306333751,40,Liverpool,37,Premier League,2017-2018,5,21,5,0,0,3,0,1279,34,78,58,5,22,210,115,16,12,22,29,3,0,0,0,0,0,0,0,32,1762,16,16,3,21
292,J. Henderson,Jordan Brian,Henderson,,Midfielder,31,17/06/1990,Sunderland,England,England,182 cm,67 kg,,7.065384,6.832134157294407,40,Liverpool,37,Premier League,2017-2018,25,15,3,1,0,1,0,1761,25,83,51,2,30,186,98,14,8,14,26,1,0,0,0,1,0,0,0,27,2173,25,2,4,6
297,A. Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,,Midfielder,28,15/08/1993,Portsmouth,England,England,180 cm,70 kg,,7.7,6.729641377358336,40,Liverpool,37,Premier League,2017-2018,0,9,2,3,0,0,0,104,5,84,5,2,6,43,27,21,17,1,1,3,0,0,0,0,0,0,0,32,1484,14,18,9,18
302,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,,Attacker,30,02/10/1991,Maceió,Brazil,Brazil,181 cm,76 kg,,7.305405,7.600414845563386,40,Liverpool,37,Premier League,2017-2018,0,84,38,15,0,7,0,850,58,72,65,2,18,505,176,73,50,18,57,1,0,0,1,0,1,0,0,37,2778,32,5,20,6
304,S. Mané,Sadio,Mané,,Attacker,29,10/04/1992,Sedhiou,Senegal,Senegal,175 cm,69 kg,,7.275,7.483109067039948,40,Liverpool,37,Premier League,2017-2018,0,70,26,10,0,7,0,773,50,79,28,0,9,341,160,86,55,50,24,3,0,1,0,0,0,0,0,29,2207,28,1,18,4
306,Mohamed Salah,Mohamed,Salah Ghaly,,Attacker,29,15/06/1992,Muḥāfaẓat al Gharbiyya,Egypt,Egypt,175 cm,71 kg,,7.588888000000001,8.45857725814947,40,Liverpool,37,Premier League,2017-2018,0,144,67,32,0,10,0,726,63,76,12,0,5,342,132,123,78,29,16,1,0,0,1,0,1,1,0,36,2922,34,2,17,2
305,D. Origi,Divock,Okoth Origi,,Attacker,26,18/04/1995,Oostende,Belgium,Belgium,185 cm,75 kg,,6.5,6.716972048030232,40,Liverpool,37,Premier League,2017-2018,0,0,0,0,0,0,0,1,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,2
18883,D. Solanke,Dominic,Solanke,,Attacker,24,14/09/1997,Reading,England,England,187 cm,80 kg,,6.793333000000001,6.805058496920467,40,Liverpool,37,Premier League,2017-2018,0,22,8,1,0,1,0,148,15,53,7,1,2,114,40,14,9,3,13,0,0,0,0,0,0,0,0,21,582,5,16,2,30
18842,M. Sakho,Mamadou,Sakho,,Defender,31,13/02/1990,Paris,France,France,187 cm,83 kg,,6.957894,6.874220585049592,40,Liverpool,37,Premier League,2017-2018,4,3,1,0,0,2,0,633,2,85,21,11,30,126,75,8,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18862,N. Clyne,Nathaniel Edwin,Clyne,,Defender,30,05/04/1991,Stockwell,England,England,175 cm,67 kg,,6.566666000000001,6.71781590256159,40,Liverpool,37,Premier League,2017-2018,0,2,1,0,0,0,0,83,1,82,3,1,0,18,6,2,0,0,4,1,0,0,0,0,0,0,0,3,174,2,1,1,3
18955,D. Ings,Daniel William John,Ings,,Attacker,29,23/07/1992,Winchester,England,England,178 cm,73 kg,,6.742857000000001,6.74347666902246,40,Liverpool,37,Premier League,2017-2018,0,8,5,1,0,0,0,47,3,72,5,0,2,36,13,4,1,3,6,0,0,0,0,0,0,0,0,8,265,3,5,3,14
621,Vincent Jean Mpoy Kompany,Vincent Jean,Mpoy Kompany,,Defender,34,10/04/1986,Uccle,Belgium,Belgium,193 cm,85 kg,,7.194116999999999,6.799630964210397,50,Manchester City,37,Premier League,2017-2018,16,9,2,1,0,1,0,1323,4,92,20,8,16,104,66,3,3,1,18,6,0,0,0,0,0,0,0,17,1397,17,0,3,5
19461,Lukas Nmecha,Lukas,Nmecha,,Attacker,22,14/12/1998,Hamburg,Germany,Germany,185 cm,80 kg,,6.5,6.731047583948853,50,Manchester City,37,Premier League,2017-2018,0,0,0,0,0,0,0,5,0,100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,2,0,4
744,Brahim Díaz,Brahim,Abdelkader Díaz,,Attacker,22,03/08/1999,Málaga,Spain,Spain,171 cm,59 kg,,6.525,6.727612009621719,50,Manchester City,37,Premier League,2017-2018,0,3,1,0,0,0,0,25,0,84,1,0,1,11,6,1,1,4,1,0,0,0,0,0,0,0,0,5,50,0,5,0,10
618,Danilo,Danilo Luiz,da Silva,,Defender,30,15/07/1991,Bicas,Brazil,Brazil,184 cm,78 kg,,7.147619000000001,6.8618317642614315,50,Manchester City,37,Premier League,2017-2018,0,19,7,3,0,2,0,999,6,81,43,6,19,119,77,13,8,10,12,2,0,0,0,0,0,0,0,23,1341,13,10,2,23
644,L. Sané,Leroy,Sané,,Attacker,25,11/01/1996,Essen,Germany,Germany,183 cm,75 kg,,7.484375,7.574503536745967,50,Manchester City,37,Premier League,2017-2018,0,57,20,10,0,15,0,919,60,84,27,1,13,314,154,132,85,27,24,4,0,0,0,0,0,0,0,32,2423,27,5,9,7
624,N. Otamendi,Nicolás Hernán Gonzalo,Otamendi,,Defender,33,12/02/1988,Buenos Aires,Argentina,Argentina,183 cm,81 kg,,7.220588,6.8850862467000695,50,Manchester City,37,Premier League,2017-2018,0,32,10,4,0,0,0,2825,12,91,58,10,48,282,161,7,5,22,28,9,0,0,0,1,0,0,0,34,2968,33,1,2,2
634,David Silva,David Josué,Jiménez Silva,,Midfielder,35,08/01/1986,Arguineguín,Spain,Spain,173 cm,67 kg,,7.6,7.757778412396375,50,Manchester City,37,Premier League,2017-2018,15,54,20,9,0,11,0,2160,63,86,32,5,18,227,120,49,38,36,21,5,0,0,0,0,0,0,0,29,2437,28,1,8,2
614,C. Bravo,Claudio Andrés,Bravo Muñoz,,Goalkeeper,38,13/04/1983,Buin,Chile,Chile,184 cm,80 kg,,6.866666,6.660283738712375,50,Manchester City,37,Premier League,2017-2018,0,0,0,0,1,0,4,50,0,92,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,3,225,2,1,0,36
90498,E. Mangala,Eliaquim,Mangala,,Defender,30,13/02/1991,Colombes,France,France,188 cm,84 kg,,5.95,6.646686545404841,50,Manchester City,37,Premier League,2017-2018,0,1,0,0,0,0,0,58,0,84,2,0,1,13,6,2,2,0,1,0,0,0,0,0,0,0,0,9,483,4,5,0,20
617,Ederson Moraes,Ederson,Santana de Moraes,,Goalkeeper,28,17/08/1993,Osasco,Brazil,Brazil,188 cm,86 kg,,6.930555,6.360407936850026,50,Manchester City,37,Premier League,2017-2018,0,0,0,0,26,0,58,792,1,85,1,0,0,21,20,1,1,6,0,1,0,0,0,0,0,0,2,36,3195,36,0,1,2
627,K. Walker,Kyle,Walker,,Defender,31,28/05/1990,Sheffield,England,England,178 cm,70 kg,,7.078125,6.91466971592444,50,Manchester City,37,Premier League,2017-2018,0,13,1,0,0,6,0,2073,30,86,47,2,29,252,161,38,26,19,17,3,1,0,0,0,0,0,0,32,2787,32,0,2,4
626,J. Stones,John,Stones,,Defender,27,28/05/1994,Barnsley,England,England,188 cm,70 kg,,6.994117,6.692272430313307,50,Manchester City,37,Premier League,2017-2018,0,11,4,0,0,0,0,1194,0,90,15,5,19,82,54,4,4,2,6,0,0,0,0,0,0,0,0,18,1305,16,2,5,6
622,A. Laporte,Aymeric,Laporte,,Defender,27,27/05/1994,Agen,France,France,191 cm,86 kg,,7.111111,6.712001310730792,50,Manchester City,37,Premier League,2017-2018,0,3,0,0,0,0,0,750,2,91,8,1,11,62,39,3,3,4,10,1,0,0,0,0,0,0,0,9,807,9,0,1,5
623,B. Mendy,Benjamin,Mendy,,Defender,27,17/07/1994,Longjumeau,France,France,185 cm,85 kg,,6.9,6.771428985284437,50,Manchester City,37,Premier League,2017-2018,0,5,1,0,0,1,0,161,9,86,5,0,8,37,14,8,3,1,6,2,0,0,0,0,0,0,0,7,361,4,3,1,4
633,İ. Gündoğan,İlkay,Gündoğan,,Midfielder,31,24/10/1990,Gelsenkirchen,Germany,Germany,180 cm,80 kg,,6.964285,7.038059826139449,50,Manchester City,37,Premier League,2017-2018,0,35,11,4,0,1,0,1286,22,91,27,1,16,158,75,35,26,19,14,3,0,0,0,0,1,0,0,30,1508,15,15,6,19
641,O. Zinchenko,Oleksandr,Zinchenko,,Midfielder,25,15/12/1996,Radomyshl,Ukraine,Ukraine,175 cm,64 kg,,7.2125,6.820036215697247,50,Manchester City,37,Premier League,2017-2018,0,5,2,0,0,0,0,621,8,90,23,0,6,61,43,3,3,1,7,1,0,0,0,0,0,0,0,8,533,6,2,3,14
629,K. De Bruyne,Kevin,De Bruyne,,Midfielder,30,28/06/1991,Drongen,Belgium,Belgium,181 cm,68 kg,,7.837836999999999,8.247623957926093,50,Manchester City,37,Premier League,2017-2018,0,94,39,8,0,16,0,2247,111,81,62,2,25,359,172,87,63,33,30,2,0,0,1,0,0,0,0,37,3085,36,1,13,2
636,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,,Midfielder,27,10/08/1994,Lisboa,Portugal,Portugal,173 cm,64 kg,,6.939392999999999,7.132496066091616,50,Manchester City,37,Premier League,2017-2018,0,25,14,6,0,4,0,813,31,85,27,1,10,172,88,41,29,27,9,0,0,0,1,0,0,0,0,35,1519,15,20,6,23
640,Fernandinho,Fernando Luiz,Rosa,,Midfielder,36,04/05/1985,Londrina,Brazil,Brazil,179 cm,67 kg,,7.323529,7.162730654773672,50,Manchester City,37,Premier League,2017-2018,6,47,19,5,0,3,0,2679,24,89,62,6,47,379,204,25,22,27,41,7,0,0,0,0,0,0,0,34,2885,33,1,5,1
631,P. Foden,Philip,Foden,,Midfielder,21,28/05/2000,Stockport,England,England,171 cm,70 kg,,6.725,6.735927572618752,50,Manchester City,37,Premier League,2017-2018,0,0,0,0,0,1,0,40,2,71,1,0,0,12,7,3,3,3,1,0,0,0,0,0,0,0,0,5,44,0,5,0,13
645,R. Sterling,Raheem Shaquille,Sterling,,Attacker,27,08/12/1994,Kingston,Jamaica,England,170 cm,69 kg,,7.4,7.691967093656679,50,Manchester City,37,Premier League,2017-2018,0,87,35,18,0,11,0,983,56,84,19,0,9,349,148,119,64,58,39,4,1,0,6,1,1,0,0,33,2592,29,4,9,5
643,Gabriel Jesus,Gabriel Fernando,de Jesus,,Attacker,24,03/04/1997,São Paulo,Brazil,Brazil,175 cm,73 kg,,7.042857000000001,7.330125189991998,50,Manchester City,37,Premier League,2017-2018,0,56,33,13,0,3,0,471,21,75,23,0,8,212,86,37,24,18,28,6,0,0,0,0,0,2,0,29,1672,19,10,14,13
642,S. Agüero,Sergio Leonel,Agüero del Castillo,,Attacker,33,02/06/1988,Quilmes,Argentina,Argentina,173 cm,70 kg,,7.624,7.913375101468495,50,Manchester City,37,Premier League,2017-2018,0,94,42,21,0,6,0,520,40,81,9,1,6,207,92,84,56,17,10,2,0,0,0,0,4,0,0,25,1969,22,3,9,7
630,F. Delph,Fabian,Delph,,Midfielder,32,21/11/1989,Bradford,England,England,174 cm,60 kg,,7.113636,6.853649071457766,50,Manchester City,37,Premier League,2017-2018,0,10,3,1,0,2,0,1501,11,92,46,0,30,191,114,32,30,18,15,2,0,0,0,0,0,0,0,22,1746,21,1,6,4
2778,K. Iheanacho,Kelechi Promise,Iheanacho,,Attacker,25,03/10/1996,Owerri,Nigeria,Nigeria,185 cm,82 kg,,6.825,6.955136037268074,50,Manchester City,37,Premier League,2017-2018,0,29,11,0,0,3,0,197,11,76,9,2,3,108,37,18,13,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Luis Antonio Valencia Mosquera,Luis Antonio,Valencia Mosquera,,Midfielder,35,04/08/1985,Lago Agrio,Ecuador,Ecuador,180 cm,83 kg,,7.077419,6.838644188022638,33,Manchester United,37,Premier League,2017-2018,31,16,3,3,0,1,0,1367,23,83,57,6,48,247,128,48,29,20,38,7,0,0,0,0,0,0,0,31,2743,31,0,3,1
12753,M. Fellaini,Marouane,Fellaini-Bakkioui,,Midfielder,33,22/11/1987,Etterbeek,Belgium,Belgium,194 cm,85 kg,,6.866666,6.881071523343824,33,Manchester United,37,Premier League,2017-2018,0,10,7,4,0,0,0,335,5,84,15,3,14,131,69,7,5,12,13,1,0,0,0,0,0,0,0,16,612,5,11,2,11
898,Ander Herrera,Ander,Herrera Agüera,,Midfielder,31,14/08/1989,Bilbao,Spain,Spain,182 cm,71 kg,,6.76,6.788805326974408,33,Manchester United,37,Premier League,2017-2018,0,12,1,0,0,2,0,914,13,85,56,6,34,208,103,14,10,28,28,5,0,0,0,0,0,0,0,26,1261,13,13,6,20
531,D. Blind,Daley,Blind,,Defender,30,09/03/1990,Amsterdam,Netherlands,Netherlands,180 cm,72 kg,,7.1,6.703735109304224,33,Manchester United,37,Premier League,2017-2018,0,3,0,0,0,0,0,191,4,55,6,0,7,38,19,2,1,4,4,0,0,0,0,0,0,0,0,7,360,4,3,1,14
51070,Z. Ibrahimović,Zlatan,Ibrahimović,,Attacker,40,03/10/1981,Malmö,Sweden,Sweden,195 cm,95 kg,,6.65,6.7454373056821355,33,Manchester United,37,Premier League,2017-2018,0,4,1,0,0,0,0,58,2,73,2,0,0,14,8,0,0,1,1,0,0,0,0,0,0,0,0,5,103,1,4,1,7
